UID,track,title,authors,abstract,presentation_id,presentation_id_intro,pdf_url,date1,time1,date2,time2,room_letter1,room_letter2,room,cluster,position,cluster_name,gather_town_link
AISI-6289,AI for Social Impact,Subverting Privacy-Preserving GANs: Hiding Secrets in Sanitized Images,Kang Liu|Benjamin Tan|Siddharth Garg,"Unprecedented data collection and sharing have exacerbated privacy concerns and led to increasing interest in privacy-preserving tools that remove sensitive attributes from images while maintaining useful information for other tasks. Currently, state-of-the-art approaches use privacy-preserving generative adversarial networks (PP-GANs) for this purpose, for instance, to enable reliable facial expression recognition without leaking users' identity. However, PP-GANs do not offer formal proofs of privacy and instead rely on experimentally measuring information leakage using classification accuracy on the sensitive attributes of deep learning (DL)-based discriminators. In this work, we question the rigor of such checks by subverting existing privacy-preserving GANs for facial expression recognition. We show that it is possible to hide the sensitive identification data in the sanitized output images of such PP-GANs for later extraction, which can even allow for reconstruction of the entire input images, while satisfying privacy checks. We demonstrate our approach via a PP-GAN-based architecture and provide qualitative and quantitative evaluations using two public datasets. Our experimental results raise fundamental questions about the need for more rigorous privacy checks of PP-GANs, and we provide insights into the social impact of these.",38951048,38951088,https://www.aaai.org/AAAI21Papers/AISI-6289.LiuK.pdf,5-Feb,08:45AM-10:30AM,5-Feb,04:45PM-06:30PM,C,C,BC-D2-R1,K,2,AI for Social Impact,http://widget1.virtualchair.net/custom/aaai/jump?paperId=6289
AISI-6513,AI for Social Impact,Evidence Aware Neural Pornographic Text Identification for Child Protection,Kaisong Song|Yangyang Kang|Wei Gao|Zhe Gao|Changlong Sun|Xiaozhong Liu,"Identifying pornographic text online is practically useful to protect children from access to such adult content. However, some authors may intentionally avoid using sensitive words in their pornographic texts to take advantage of the lack of human audits. Without prior knowledge guidance, real semantics of such pornographic text is difficult to understand by existing methods due to its high context-sensitivity and heavy usage of figurative language, which brings huge challenges to the porn detection systems used in social media platforms. In this paper, we approach to the problem as a document-level porn identification task by locating and integrating sentence-level evidence and propose a novel Evidence-Aware Neural Porn Classification (eNPC) model. Specifically, we first propose a basic model which locates porn indicative sentences in the document with a multiple instance learning model, and then aggregate the sentence-level evidence to induce document label with self-attention mechanism. Moreover, we consider label dependencies within local context. Finally, we further enhance the sentence representation with prior knowledge produced by an automatic porn lexicon construction strategy. Extensive experimental results show that our model exhibits consistent superiority over competitors on two real-world Chinese novel datasets and an English story dataset.",38951049,38951089,https://www.aaai.org/AAAI21Papers/AISI-6513.SongK.pdf,6-Feb,12:45AM-02:30AM,5-Feb,04:45PM-06:30PM,A,A,AC-D2-R1,H,1,AI for Social Impact,http://widget1.virtualchair.net/custom/aaai/jump?paperId=6513
AISI-6699,AI for Social Impact,A Universal 2-State n-Action Adaptive Management Solver,Luz V Pascal|Marianne Akian|Sam Nicol|Iadine Chades,"In poor data and urgent decision-making applications, managers need to make decisions without complete knowledge of the system dynamics. In biodiversity conservation, adaptive management (AM) is the principal tool for decision-making under uncertainty. AM can be solved using simplified Mixed Observable Markov Decision Processes called hidden model MDPs (hmMDPs) when the unknown dynamics are assumed stationary. hmMDPs provide optimal policies to AM problems by augmenting the MDP state space with an unobservable state variable representing a finite set of predefined models. A drawback in formalising an AM problem is that experts are often solicited to provide this predefined set of models by specifying the transition matrices. Expert elicitation is a challenging and time-consuming process that is prone to biases, and a key assumption of hmMDPs is that the true transition matrix will be included in the candidate model set. We propose an original approach to build a hmMDP with a universal set of predefined models that is capable of solving any $2$-state $n$-action AM problem. Our approach uses properties of the transition matrices to build the model set and is independent of expert input, removing the potential for expert error in the optimal solution. We provide analytical formulations to derive the minimum set of models to include into an hmMDP to solve any AM problems with 2 states and $n$ actions. We assess our universal AM algorithm on two species conservation case studies from Australia and randomly generated problems. ",38951050,38951090,https://www.aaai.org/AAAI21Papers/AISI-6699.PascalL.pdf,6-Feb,12:45AM-02:30AM,5-Feb,08:45AM-10:30AM,D,B,AB-D2-R2,B,3,AI for Social Impact,http://widget1.virtualchair.net/custom/aaai/jump?paperId=6699
AISI-6902,AI for Social Impact,Fairness in Influence Maximization through Randomization,Ruben Becker|Gianlorenzo D'Angelo|Sajjad Ghobadi|Hugo Gilbert,"The influence maximization paradigm has been used by researchers in various fields in order to study how information spreads in social networks. While previously the attention was mostly on efficiency, more recently fairness issues have been taken into account in this scope. In the present paper, we propose to use randomization as a mean for achieving fairness. While this general idea is not new, it has not been applied in the area of information spread in networks.Similar to previous works like Fish et al. (WWW '19) and Tsang et al. (IJCAI '19), we study the maximin criterion for (group) fairness. By allowing randomized solutions, we introduce two different variants of this problem. While the original deterministic maximin problem has been shown to be inapproximable, interestingly, we show that both probabilistic variants permit approximation algorithms with a constant multiplicative factor of 1-1/e plus an additive arbitrarily small error that is due to the simulation of the information spread. For an experimental study, we provide implementations of our methods and compare the achieved fairness values to existing methods. Non-surprisingly,  the ex-ante values, i.e., minimum expected value of an individual (or group) to obtain the information, of the computed probabilistic strategies are significantly larger than the (ex-post) fairness values of previous methods. This confirms that studying fairness via randomization is a worthwhile direction. More surprisingly, we observe that even the ex-post fairness values, i.e., fairness values of sets sampled according to the probabilistic strategies, computed by our routines dominate over the fairness achieved by previous methods on most of the instances tested.",38951051,38951091,https://www.aaai.org/AAAI21Papers/AISI-6902.BeckerR.pdf,6-Feb,12:45AM-02:30AM,5-Feb,08:45AM-10:30AM,D,B,AB-D2-R2,B,4,AI for Social Impact,http://widget1.virtualchair.net/custom/aaai/jump?paperId=6902
AISI-7256,AI for Social Impact,K-N-MOMDPs: Towards Interpretable Solutions for Adaptive Management,Jonathan Ferrer Mestres|Thomas Dietterich|Olivier Buffet|Iadine Chades,"In biodiversity conservation, adaptive management (AM) is the principal tool for decision making under uncertainty. AM problems are planning problems that can be modelled using Mixed Observability MDPs (MOMDPs). MOMDPs tackle decision problems where state variables are completely or partially observable. Unfortunately, MOMDP solutions (policy graphs) are too complex to be interpreted by human decision-makers. Here, we provide algorithms to solve $K$-$N$-MOMDPs, where $K$ represents the maximum number of fully observable states and $N$ represents the maximum number of $\alpha$-vectors. From existing MOMDP models and solutions we calculate compact and more interpretable policy graphs. We apply these algorithms to two computational sustainability applications: optimal release of bio-control agents to prevent dengue epidemics and conservation of the  threatened bird species \textit{Gouldian finch}. The methods dramatically reduce the number of states and $\alpha$-vectors in MOMDP problems without significantly reducing their quality. The resulting policies have small policy graphs (4-6 nodes) that can be easily interpreted by human decision-makers.",38951052,38951092,https://www.aaai.org/AAAI21Papers/AISI-7256.Ferrer-MestresJ.pdf,6-Feb,12:45AM-02:30AM,5-Feb,04:45PM-06:30PM,A,A,AC-D2-R1,J,4,AI for Social Impact,http://widget1.virtualchair.net/custom/aaai/jump?paperId=7256
AISI-7467,AI for Social Impact,Computational Visual Ceramicology: Matching Image Outlines to Catalog Sketches,Barak Itkin|Lior Wolf|Nachum Dershowitz,"Field archeologists are called upon  to identify potsherds, for which they rely on their professional experience and on reference works.We have developed a recognition method starting from images captured on site, which relies on the shape of the sherd's fracture outline. The method sets up a new target for deep-learning, integrating  information from points along inner and outer surfaces to learn about shapes. Training the classifiers required tackling multiple challenges that arose on account of our working with real-world archeological data: paucity of labeled data; extreme imbalance between instances of  different categories; and the need to avoid neglecting rare classes and to take note of minute distinguishing features of some classes. The scarcity of training data was overcome by using synthetically-produced virtual potsherds and by employing multiple data-augmentation techniques. A novel form of training loss allowed us to overcome classification problems caused by under-populated classes and inhomogeneous distribution of discriminative features.",38951053,38951093,https://www.aaai.org/AAAI21Papers/AISI-7467.ItkinB.pdf,6-Feb,12:45AM-02:30AM,5-Feb,08:45AM-10:30AM,D,B,AB-D2-R2,B,6,AI for Social Impact,http://widget1.virtualchair.net/custom/aaai/jump?paperId=7467
AISI-7578,AI for Social Impact,"Prediction of Landfall Intensity, Location, and Time of a Tropical Cyclone",Sandeep Kumar|Koushik Biswas|Ashish Kumar Pandey,"The prediction of the intensity, location and time of the landfall of a tropical cyclone well advance in time and with high accuracy can reduce human and material loss immensely. In this article, we develop a Long Short-Term memory based Recurrent Neural network model to predict intensity (in terms of maximum sustained surface wind speed), location (latitude and longitude), and time (in hours after the observation period) of the landfall of a tropical cyclone which originates in the North Indian ocean. The model takes as input the best track data of cyclone consisting of its location, pressure, sea surface temperature, and intensity for certain hours (from 12 to 36 hours) anytime during the course of the cyclone as a time series and then provide predictions with high accuracy. For example, using 24 hours data of a cyclone anytime during its course, the model provides state-of-the-art results by predicting landfall intensity, time, latitude, and longitude with a mean absolute error of 4.24 knots, 4.5 hours, 0.24 degree, and 0.37 degree respectively, which resulted in a distance error of 51.7 kilometers from the landfall location. We further check the efficacy of the model on three recent devastating cyclones Bulbul, Fani, and Gaja, and achieved better results than the test dataset.",38951054,38951094,https://www.aaai.org/AAAI21Papers/AISI-7578.KumarS.pdf,6-Feb,12:45AM-02:30AM,5-Feb,08:45AM-10:30AM,D,B,AB-D2-R2,A,2,AI for Social Impact,http://widget1.virtualchair.net/custom/aaai/jump?paperId=7578
AISI-8076,AI for Social Impact,Mitigating Political Bias in Language Models through Reinforced Calibration,Ruibo Liu|Chenyan Jia|Jason W Wei|Guangxuan Xu|Lili Wang|Soroush Vosoughi,"Current large-scale language models can be politically biased as a result of the data they are trained on, potentially causing serious problems when they are deployed in real-world settings. In this paper, we describe metrics for measuring political bias in GPT-2 generation and propose a reinforcement learning (RL) framework for mitigating political biases in generated text. By using rewards from word embeddings or a classifier, our RL framework guides debiased generation without having access to the training data or requiring the model to be retrained. In empirical experiments on three attributes sensitive to political bias (gender, location, and topic), our methods reduced bias according to both our metrics and human evaluation, while maintaining readability and semantic coherence.",38951055,38951095,https://www.aaai.org/AAAI21Papers/AISI-8076.LiuR.pdf,5-Feb,08:45AM-10:30AM,5-Feb,04:45PM-06:30PM,C,C,BC-D2-R1,K,1,AI for Social Impact,http://widget1.virtualchair.net/custom/aaai/jump?paperId=8076
AISI-8315,AI for Social Impact,RainBench: Towards Data-Driven Global Precipitation Forecasting from Satellite Imagery,Christian A Schroeder de Witt|Catherine Tong|Valentina Zantedeschi|Daniele De Martini|Alfredo Kalaitzis|Matthew Chantry|Duncan Watson-Parris|Piotr Bilinski,"Extreme precipitation events, such as violent rainfall and hail storms, routinely ravage economies and livelihoods around the developing world. Climate change further aggravates this issue. Data-driven deep learning approaches could widen the access to accurate multi-day forecasts, to mitigate against such events. However, there is currently no benchmark dataset dedicated to the study of global precipitation forecasts. In this paper, we introduce RainBench, a new multi-modal benchmark dataset for data-driven precipitation forecasting. It includes simulated satellite data, a selection of relevant meteorological data from the ERA5 reanalysis product, and IMERG precipitation data. We also release PyRain, a library to process large precipitation datasets efficiently. We present an extensive analysis of our novel dataset and establish baseline results for two benchmark medium-range precipitation forecasting tasks. Finally, we discuss existing data-driven weather forecasting methodologies and suggest future research avenues.",38951056,38951096,https://www.aaai.org/AAAI21Papers/AISI-8315.SchroederDeWittC.pdf,6-Feb,12:45AM-02:30AM,5-Feb,08:45AM-10:30AM,D,B,AB-D2-R2,A,3,AI for Social Impact,http://widget1.virtualchair.net/custom/aaai/jump?paperId=8315
AISI-8682,AI for Social Impact,Predicting Flashover Occurrence Using Surrogate Temperature Data,Eugene Yujun Fu|Wai Cheong Tam|Jun Wang|Richard Peacock|Paul A Reneke|Grace Ngai|Hong Va Leong|Thomas Cleary,"Fire fighter fatalities and injuries in the U.S. remain too high and fire fighting too hazardous. Until now, fire fighters rely only on their experience to avoid life-threatening fire events, such as flashover. In this paper, we describe the development of a flashover prediction model which can be used to warn fire fighters before flashover occurs. Specifically, we consider the use of a fire simulation program to generate a set of synthetic data and an attention-based bidirectional long short-term memory to learn the complex relationships between temperature signals and flashover conditions. We first validate the fire simulation program with temperature measurements obtained from full-scale fire experiments. Then, we generate a set of synthetic temperature data which account for the realis-tic fire and vent opening conditions in a multi-compartment structure. Results show that our proposed method achieves promising performance for prediction of flashover even when temperature data is completely lost in the room of fire origin. It is believed that the flashover prediction model can facilitate the transformation of fire fighting tactics from traditional experience-based decision marking to data-driven decision marking and reduce fire fighter deaths and injuries.",38951057,38951097,https://www.aaai.org/AAAI21Papers/AISI-8682.FuEY.pdf,5-Feb,08:45AM-10:30AM,5-Feb,04:45PM-06:30PM,C,C,BC-D2-R1,K,7,AI for Social Impact,http://widget1.virtualchair.net/custom/aaai/jump?paperId=8682
AISI-8710,AI for Social Impact,Using Radio Archives for Low-Resource Speech Recognition: Towards an Intelligent Virtual Assistant for Illiterate Users,Moussa Doumbouya|Lisa Einstein|Chris Piech,"For many of the 700 million illiterate people around the world, speech recognition technology could provide a bridge to valuable information and services. Yet, those most in need of this technology are often the most underserved by it. In many countries, illiterate people tend to speak only low-resource languages, for which the datasets necessary for speech technology development are scarce.  In this paper, we investigate the effectiveness of unsupervised speech representation learning on noisy radio broadcasting archives, which are abundant even in low-resource languages. We make three core contributions. First, we release two datasets to the research community. The first, West African Radio Corpus, contains 142 hours of audio in more than 10 languages with a labeled validation subset. The second, West African Virtual Assistant Speech Recognition Corpus, consists of 10K labeled audio clips in four languages. Next, we share West African wav2vec, a speech encoder trained on the noisy radio corpus, and compare it with the baseline Facebook speech encoder trained on six times more data of higher quality. We show that West African wav2vec performs similarly to the baseline on a multilingual speech recognition task, and significantly outperforms the baseline on a West African language identification task. Finally, we share the first-ever speech recognition models for Maninka, Pular and Susu, languages spoken by a combined 10 million people spanning over seven countries where illiteracy rates are up to 68 percent. Our contributions offer a path forward for ethical AI research to serve the needs of those most disadvantaged by the digital divide.",38951058,38951098,https://www.aaai.org/AAAI21Papers/AISI-8710.DoumbouyaM.pdf,6-Feb,12:45AM-02:30AM,5-Feb,08:45AM-10:30AM,D,B,AB-D2-R2,A,4,AI for Social Impact,http://widget1.virtualchair.net/custom/aaai/jump?paperId=8710
AISI-8731,AI for Social Impact,Degree Planning with PLAN-BERT: Multi-Semester Recommendation Using Future Courses of Interest,Erzhuo Shao|Shiyuan Guo|Zachary A Pardos,"Planning scenarios involving user pre-specified items present themselves frequently in recommender system domains. Although next-item and next-basket recommendation has been a focus of prior research, multiple consecutive item or basket approaches are needed for planning. No prior work has leveraged pre-specified future reference items to improve this type of challenging consecutive prediction task at inference time. PLAN-BERT is the first to accommodate this general planning scenario. It does so by contributing novel modifications that take inspiration from the masked training and contextual embedding of self-attention models. To test the model, we use the domain of student academic degree planning, in which students’ past course histories and future pre-specified courses of interest are used to fill in the remainder of their curriculum. Our offline analyses consist of 15 million historic course enrollments at 20 institutions and an online evaluation conducted at one of the institutions. Our results show that PLAN-BERT outperforms existing models including BERT, BiLSTM, and a UserKNN baseline, with small numbers of future reference items substantially improving accuracy. Significant results from our online evaluation show PLAN-BERT to be strongest in students' perceptions of personalization. ",38951059,38951099,https://www.aaai.org/AAAI21Papers/AISI-8731.ShaoE.pdf,6-Feb,12:45AM-02:30AM,5-Feb,04:45PM-06:30PM,A,A,AC-D2-R1,H,2,AI for Social Impact,http://widget1.virtualchair.net/custom/aaai/jump?paperId=8731
AISI-8774,AI for Social Impact,Modeling the Field Value Variations and Field Interactions Simultaneously for Fraud Detection,Dongbo Xi|Bowen Song|Fuzhen Zhuang|Yongchun Zhu|Shuai Chen|Tianyi Zhang|Yuan Qi|Qing He,"With the explosive growth of e-commerce, online transaction fraud has become one of the biggest challenges for e-commerce platforms. The historical behaviors of users provide rich information for digging into the users' fraud risk. While considerable efforts have been made in this direction, a long-standing challenge is how to effectively exploit internal user information and provide explainable prediction results. In fact, the value variations of same field from different events and the interactions of different fields inside one event have proven to be strong indicators for fraudulent behaviors. In this paper, we propose the Dual Importance-aware Factorization Machines (DIFM), which exploits the internal field information among users’ behavior sequence from dual perspectives, i.e., field value variations and field interactions simultaneously for fraud detection. The proposed model is deployed in the risk management system of one of the world’s largest e-commerce platforms, which utilize it to provide real-time transaction fraud detection. Experimental results on real industrial data from different regions in the platform clearly demonstrate that our model achieves significant improvements compared with various state-of-the-art baseline models. Moreover, the DIFM could also give an insight into the explanation of the prediction results from dual perspectives.",38951060,38951100,https://www.aaai.org/AAAI21Papers/AISI-8774.XiDB.pdf,6-Feb,12:45AM-02:30AM,5-Feb,04:45PM-06:30PM,A,A,AC-D2-R1,H,4,AI for Social Impact,http://widget1.virtualchair.net/custom/aaai/jump?paperId=8774
AISI-8961,AI for Social Impact,Multi-Layer Networks for Ensemble Precipitation Forecasts Postprocessing,Fengyang Xu|Guanbin Li|Yunfei Du|Zhiguang Chen|Yutong Lu,"The postprocessing method of ensemble forecasts is usually used to find a more precise estimate of future precipitation, because dynamic meteorology models have limitations in fitting fine-grained atmospheric processes and precipitation is driven more often by smaller-scale processes, while ensemble forecasts can hit this precipitation at times. However, the pattern of these hits cannot be easily summarized. The existing objective postprocessing methods tend to extend the rain area or false alarm the precipitation intensity categories. In this work, we introduce a multi-layer structure to simultaneously reduce the bias in forecast ensembles output by meteorology models and merge them to a quality deterministic (single-valued) forecast using cross-grid information, which differs quite dramatically from the previous statistical postprocessing method. The multi-layer network is designed to model the spatial distribution of future precipitation of different intensity categories(IC-MLNet). We provide a comparison of IC-MLNet to simple average as well as another two state-of-the-art ensemble quantitative precipitation forecasts (QPFs) postprocessing approaches over both single-model and multi-model ensemble forecasts datasets from TIGGE. The experimental results indicate that our model achieves superior performance over the compared baselines in precipitation amount prediction as well as precipitation intensities categories prediction.",38951061,38951101,https://www.aaai.org/AAAI21Papers/AISI-8961.XuF.pdf,6-Feb,12:45AM-02:30AM,5-Feb,04:45PM-06:30PM,A,A,AC-D2-R1,J,2,AI for Social Impact,http://widget1.virtualchair.net/custom/aaai/jump?paperId=8961
AISI-8975,AI for Social Impact,Minimizing Energy Use of Mixed-Fleet Public Transit for Fixed-Route Service,Amutheezan Sivagnanam|Afiya Ayman|Michael Wilbur|Philip Pugliese|Abhishek Dubey|Aron Laszka,"Affordable public transit services are crucial for communities since they enable residents to access employment, education, and other services. Unfortunately, transit services that provide wide coverage tend to suffer from relatively low utilization, which results in high fuel usage per passenger per mile, leading to high operating costs and environmental impact. Electric vehicles (EVs) can reduce energy costs and environmental impact, but most public transit agencies have to employ them in combination with conventional, internal-combustion engine vehicles due to the high upfront costs of EVs. To make the best use of such a mixed fleet of vehicles, transit agencies need to optimize route assignments and charging schedules, which presents a challenging problem for large transit networks. We introduce a novel problem formulation to minimize fuel and electricity use by assigning vehicles to transit trips and scheduling them for charging, while serving an existing fixed-route transit schedule. We present an integer program for optimal assignment and scheduling, and we propose polynomial-time heuristic and meta-heuristic algorithms for larger networks. We evaluate our algorithms on the public transit service of Chattanooga, TN using operational data collected from transit vehicles. Our results show that the proposed algorithms are scalable and can reduce energy use and, hence, environmental impact and operational costs. For Chattanooga, the proposed algorithms can save $145,635 in energy costs and 576.7 metric tons of CO2 emission annually.",38951062,38951102,https://www.aaai.org/AAAI21Papers/AISI-8975.SivagnanamA.pdf,5-Feb,08:45AM-10:30AM,5-Feb,04:45PM-06:30PM,C,C,BC-D2-R1,J,1,AI for Social Impact,http://widget1.virtualchair.net/custom/aaai/jump?paperId=8975
AISI-9334,AI for Social Impact,Traffic Flow Forecasting with Spatial-Temporal Graph Diffusion Network,Xiyue Zhang|Chao Huang|Yong Xu|Lianghao Xia|Peng Dai|Liefeng Bo|Junbo Zhang|Yu Zheng,"Accurate forecasting of citywide traffic flow has been playing critical role in a variety of spatial-temporal mining applications, such as intelligent traffic control and public risk assessment. While previous work has made significant efforts to learn traffic temporal dynamics and spatial dependencies, two key limitations exist in current models: i) Most of these methods solely focus on neighboring spatial correlations among adjacent regions, and ignore the global  geographical contextual information; ii) These methods fail to encode the complex traffic transition regularities exhibited with time-dependent and multi-resolution in nature. To tackle these challenges, we propose a new traffic flow prediction framework--Spatial-Temporal Graph Diffusion Network. In particular, ST-GDN is a hierarchically structured graph neural architecture which learns not only the local region-wise geographical dependencies, but also the spatial semantics from a global perspective. Furthermore, a multi-scale attention network is developed to empower ST-GDN with the capability of capturing multi-level temporal dynamics. Experiments on four real-life traffic datasets demonstrate that ST-GDN outperforms different types of state-of-the-art baselines consistently.",38951063,38951103,https://www.aaai.org/AAAI21Papers/AISI-9334.ZhangX.pdf,6-Feb,12:45AM-02:30AM,5-Feb,08:45AM-10:30AM,D,B,AB-D2-R2,A,6,AI for Social Impact,http://widget1.virtualchair.net/custom/aaai/jump?paperId=9334
AISI-9345,AI for Social Impact,Real-Time Tropical Cyclone Intensity Estimation by Handling Temporally Heterogeneous Satellite Data,Boyo Chen|Buo-Fu Chen|Yun-Nung Chen,"Analyzing big geophysical observational data collected by multiple advanced sensors on various satellite platforms promotes our understanding of the geophysical system. For instance, convolutional neural networks (CNN) have achieved great success in estimating tropical cyclone (TC) intensity based on satellite data with fixed temporal frequency (e.g., ~3 h). However, to achieve more timely (under 30 min) and accurate TC intensity estimates, a deep learning model is demanded to handle temporally-heterogeneous satellite observations. Specifically, infrared (IR1) and water vapor (WV) images are available within every 15 minute period, while passive microwave rain rate (PMW) is available about every 3 hours. Meanwhile, the visible (VIS) channel is severely affected by noise and sunlight intensity, making it difficult to be utilized.Therefore, we propose a novel framework that combines generative adversarial network (GAN) with CNN. The model utilizes all data during the training phase including VIS and PMW information and eventually uses only the high-frequent IR1 and WV data for providing intensity estimates during the predicting phase. Experimental results demonstrate that the hybrid GAN-CNN framework achieves comparable precision to the state-of-the-art models, while possessing the capability of increasing the maximum estimation frequency from 3 hours to less than 15 minutes.",38951064,38951104,https://www.aaai.org/AAAI21Papers/AISI-9345.ChenB.pdf,6-Feb,12:45AM-02:30AM,5-Feb,04:45PM-06:30PM,A,A,AC-D2-R1,H,5,AI for Social Impact,http://widget1.virtualchair.net/custom/aaai/jump?paperId=9345
AISI-9362,AI for Social Impact,Court Opinion Generation from Case Fact Description with Legal Basis,Quanzhi Li|Qiong Zhang,"In this study, we proposed an approach to automatically generating court view from the fact description of a legal case. This is a text-to-text natural language generation problem, and it can help the automatic legal document generation. Due to the specialty of the legal domain, our model exploits the charge and law article information in the generation process, instead of utilizing just the fact description text. The BERT model is used as the encoder and a Transformer architecture is used as decoder. To smoothly integrate these two parts together, we employ two separate optimizers for the two components during the training process. The experiments on two data sets of Chinese legal cases show that our approach outperforms other methods.",38951065,38951105,https://www.aaai.org/AAAI21Papers/AISI-9362.LiQ.pdf,5-Feb,08:45AM-10:30AM,5-Feb,04:45PM-06:30PM,C,C,BC-D2-R1,K,4,AI for Social Impact,http://widget1.virtualchair.net/custom/aaai/jump?paperId=9362
AISI-9414,AI for Social Impact,HateXplain: A Benchmark Dataset for Explainable Hate Speech Detection,Binny Mathew|Punyajoy Saha|Seid Muhie Yimam|Chris Biemann|Pawan Goyal|Animesh Mukherjee,"Hate speech is a challenging issue plaguing the online social media. While better models for hate speech detection are continuously being developed, there is little research on the bias and interpretability aspects of hate speech. In this paper, we introduce HateXplain, the first benchmark hate speech dataset covering multiple aspects of the issue. Each post in our dataset is annotated from three different perspectives: the basic, commonly used 3-class classification (i.e., hate, offensive or normal), the target community (i.e., the community that has been the victim of hate speech/offensive speech in the post), and the rationales, i.e., the portions of the post on which their labelling decision (as hate, offensive or normal) is based. We utilize existing state-of-the-art models and observe that even models that perform very well in classification do not score high on explainability metrics like model plausibility and faithfulness. We also observe that models, which utilize the human rationales for training, perform better in reducing unintended bias towards target communities. We have made our code and dataset public for other researchers.",38951066,38951106,https://www.aaai.org/AAAI21Papers/AISI-9414.MathewB.pdf,6-Feb,12:45AM-02:30AM,5-Feb,08:45AM-10:30AM,D,B,AB-D2-R2,B,7,AI for Social Impact,http://widget1.virtualchair.net/custom/aaai/jump?paperId=9414
